"Item Id","Item URI","Dublin Core:Alternative Title","Dublin Core:Abstract","Dublin Core:Table Of Contents","Dublin Core:Date Available","Dublin Core:Date Created","Dublin Core:Date Accepted","Dublin Core:Date Copyrighted","Dublin Core:Date Submitted","Dublin Core:Date Issued","Dublin Core:Date Modified","Dublin Core:Date Valid","Dublin Core:Access Rights","Dublin Core:License","Dublin Core:Conforms To","Dublin Core:Has Format","Dublin Core:Has Part","Dublin Core:Has Version","Dublin Core:Is Format Of","Dublin Core:Is Part Of","Dublin Core:Is Referenced By","Dublin Core:Is Replaced By","Dublin Core:Is Required By","Dublin Core:Is Version Of","Dublin Core:References","Dublin Core:Replaces","Dublin Core:Requires","Dublin Core:Extent","Dublin Core:Medium","Dublin Core:Bibliographic Citation","Dublin Core:Spatial Coverage","Dublin Core:Temporal Coverage","Dublin Core:Accrual Method","Dublin Core:Accrual Periodicity","Dublin Core:Accrual Policy","Dublin Core:Audience","Dublin Core:Audience Education Level","Dublin Core:Mediator","Dublin Core:Instructional Method","Dublin Core:Provenance","Dublin Core:Rights Holder","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Interviewer","Item Type Metadata:Interviewee","Item Type Metadata:Location","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:Duration","Item Type Metadata:Compression","Item Type Metadata:Producer","Item Type Metadata:Director","Item Type Metadata:Bit Rate/Frequency","Item Type Metadata:Time Summary","Item Type Metadata:Email Body","Item Type Metadata:Subject Line","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:CC","Item Type Metadata:BCC","Item Type Metadata:Number of Attachments","Item Type Metadata:Standards","Item Type Metadata:Objectives","Item Type Metadata:Materials","Item Type Metadata:Lesson Plan Text","Item Type Metadata:URL","Item Type Metadata:Event Type","Item Type Metadata:Participants","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Occupation","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography",tags,file,itemType,collection,public,featured
7848,https://alabamaauthors.org/items/show/7848,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Henry Hudson; Captain of Ice-bound Seas.</em> Champaign, IL; Garrard Press, 1960.",,,,,,,,,,,,"Henry Hudson; Captain of Ice-bound Seas by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/7f8a48b90d1905ee450284e61f170dfb.jpg,Dataset,"AL Book Collection",1,0
7847,https://alabamaauthors.org/items/show/7847,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Pets at the White House.</em> New York; Dutton, 1959.",,,,,,,,,,,,"Pets at the White House by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/d1c4ca8d6766b49eb96c74e10d9925cf.jpg,Dataset,"AL Book Collection",1,0
7846,https://alabamaauthors.org/items/show/7846,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Years of Grace, 1808-1958.</em> New York; Grace Church, 1958.",,,,,,,,,,,,"The Years of Grace, 1808-1958 by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/edfe214d7ba75fc3bccf744a999adee4.jpeg,Dataset,"AL Book Collection",1,0
7845,https://alabamaauthors.org/items/show/7845,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Screaming Ghost &amp; Other Stories.</em> New York; Knopf, 1956.",,,,,,,,,,,,"The Screaming Ghost &amp; Other Stories by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/eebc849f510062d1469355faa7f71c93.jpg,Dataset,"AL Book Collection",1,0
7844,https://alabamaauthors.org/items/show/7844,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Susquehanna.</em> New York; Rinehart, 1955.",,,,,,,,,,,,"The Susquehanna by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/01cd25a2e5968dfd9df5ceb8940d7ccb.jpg,Dataset,"AL Book Collection",1,0
7843,https://alabamaauthors.org/items/show/7843,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Rebellion at Quaker Hill; a Story of the First Rent War.</em> Minneapolis, MN; Winston, 1954.",,,,,,,,,,,,"Rebellion at Quaker Hill; a Story of the First Rent War by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/3f68c3cc32ec09b26aaa9b8e3524f8bb.jpeg,Dataset,"AL Book Collection",1,0
7842,https://alabamaauthors.org/items/show/7842,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>A Flag for the Fort.</em> New York; Messner, 1952.",,,,,,,,,,,,"A Flag for the Fort by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1952,,,,,,,https://auburn.box.com/s/io1hbvyvc06887f9hcu19pj1h5bbgagr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/74095e76db90e8096dddc19af13435d9.jpg,Dataset,"AL Book Collection",1,0
7841,https://alabamaauthors.org/items/show/7841,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Windfall Fiddle.</em> New York; Knopf, 1950.",,,,,,,,,,,,"Windfall Fiddle by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/2a933b37969006f65aad69dcc1b1f1ac.jpg,Dataset,"AL Book Collection",1,0
7840,https://alabamaauthors.org/items/show/7840,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Hurricane Luck.</em> New York; Aladdin, 1949.",,,,,,,,,,,,"Hurricane Luck by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/0511566ac9acf62cf5adb919402140d6.jpg,Dataset,"AL Book Collection",1,0
7839,https://alabamaauthors.org/items/show/7839,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Too Many Cherries.</em> New York; Viking Press, 1949.",,,,,,,,,,,,"Too Many Cherries by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/35e03a5eb6efdf6681a15044449529b7.jpeg,Dataset,"AL Book Collection",1,0
7838,https://alabamaauthors.org/items/show/7838,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Dark Trees to the Wind.</em> New York; Sloane, 1949.",,,,,,,,,,,,"Dark Trees to the Wind by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1949,,,,,,,https://auburn.box.com/s/l3ucfv3vh8vz0tbelocjn2t3234l8auw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/d984650f9c5570e6927c8dd556499f04.jpg,Dataset,"AL Book Collection",1,0
7837,https://alabamaauthors.org/items/show/7837,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Eagle in the Wind.</em> New York; Aladdin, 1948.",,,,,,,,,,,,"Eagle in the Wind by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/38f73a37555107acf1498a04ce18042c.jpeg,Dataset,"AL Book Collection",1,0
7836,https://alabamaauthors.org/items/show/7836,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>For the Rights of Men.</em> New York; Hinds, Hayden &amp; Eldredge, 1947.",,,,,,,,,,,,"For the Rights of Men by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1947,,,,,,,https://auburn.box.com/s/gtheeahhwpiozlysl9qqhxlefjujat8x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/d74298246b4408d99ff3929fbe4bb5ad.png,Dataset,"AL Book Collection",1,0
7835,https://alabamaauthors.org/items/show/7835,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Wildcat Furs to China.</em> New York; Knopf, 1945.",,,,,,,,,,,,"Wildcat Furs to China by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/faf0516265db93c40281555403cc864d.jpg,Dataset,"AL Book Collection",1,0
7834,https://alabamaauthors.org/items/show/7834,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Jesse James of the Java Sea.</em> New York; Farrar &amp; Rinehart, 1945.",,,,,,,,,,,,"The Jesse James of the Java Sea by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/8e47ebe47f00b4c6b8e16a25355f29ba.jpg,Dataset,"AL Book Collection",1,0
7833,https://alabamaauthors.org/items/show/7833,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Genesee Fever.</em> New York; Farrar &amp; Rinehart, 1941.",,,,,,,,,,,,"Genesee Fever by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1941,,,,,,,https://auburn.box.com/s/8asb4u324fh6v2yo5c8e4cpr5yisds4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/52adaafaa79aab41581c68c0b4046c63.jpg,Dataset,"AL Book Collection",1,0
7832,https://alabamaauthors.org/items/show/7832,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Hudson.</em> New York; Farrar &amp; Rinehart, 1939.",,,,,,,,,,,,"The Hudson by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/f6737fce5b9076cc838140ab86303998.jpg,Dataset,"AL Book Collection",1,0
7831,https://alabamaauthors.org/items/show/7831,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>The Hurricane's Children: Tales from Your Neck of the Woods.</em> New York; Farrar &amp; Rinehart, 1937.",,,,,,,,,,,,"The Hurricane's Children: Tales from Your Neck of the Woods by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/dfed51484a532e4a0013f38b4029927d.jpg,Dataset,"AL Book Collection",1,0
7830,https://alabamaauthors.org/items/show/7830,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Listen For A Lonesome Drum.</em> New York; Farrar &amp; Rinehart, 1936.",,,,,,,,,,,,"Listen For A Lonesome Drum by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/498b5fa1bbbff3e7c6bae136b90450b9.jpg,Dataset,"AL Book Collection",1,0
7829,https://alabamaauthors.org/items/show/7829,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>Deep South.</em> New York; Farrar &amp; Rinehart, 1930.",,,,,,,,,,,,"Deep South by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/ae13c270d528162a1549b66217576b80.jpg,Dataset,"AL Book Collection",1,0
7828,https://alabamaauthors.org/items/show/7828,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>French Town.</em> New Orleans, LA; Quarter's Book Shop, 1928.",,,,,,,,,,,,"French Town by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/2362ae64c30619847c07f96253c79855.jpg,Dataset,"AL Book Collection",1,0
7827,https://alabamaauthors.org/items/show/7827,,,,,,1893,,1893-1976,,,1976,,,"Carl Lamson Carmer",,,,,,,,,,,,,,,"<em>An Outline Course in Contemporary American Poetry.</em> University, AL; University of Alabama, Extension Division, 1924.",,,,,,,,,,,,"An Outline Course in Contemporary American Poetry by Carl Lamson Carmer",,"Carl Carmer, an academic figure hailing from rural upstate New York, completed his education at esteemed institutions, including Hamilton College and Harvard University. After teaching English at multiple universities and serving in World War I, Carmer embarked on a scholarly exploration of Alabama, immersing himself in its folklore and people. Transitioning to a successful career in journalism, he made significant contributions to the fields of literature and cultural preservation through his writings, editorships, and involvement in professional organizations, while also advocating for environmental conservation.","Carmer, Carl Lamson",":
<p>Contemporary Authors online; Something about the Author online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/9a520f8d3c1c5069cd489a9327925464.png,Dataset,"AL Book Collection",1,0
7826,https://alabamaauthors.org/items/show/7826,,,,,,1924,,1924-1984,,,1984,,,"Truman Capote",,,,,,,,,,,,,,,"<em>The White Rose.</em> Newton, IA; Tamazunchala Press, 1987.",,,,,,,,,,,,"The White Rose by Truman Capote",,"Truman Capote, born in New Orleans but predominantly raised by his mother's relatives in Monroeville, Alabama, formed a lifelong friendship with Harper Lee, who lived next door. Recognizing his passion for writing from a young age, Capote moved to New York City in 1933 to live with his mother and stepfather, ultimately pursuing a career as a writer. After finding initial success with his short story ""Miriam,"" published in Mademoiselle, Capote further established himself through his debut novel, Other Voices, Other Rooms. He ventured into various forms of writing, including travel articles, celebrity profiles, stage adaptations, and screenplays. Capote's most notable work, In Cold Blood, a groundbreaking nonfiction novel inspired by a true crime story, brought him both acclaim and challenges. Despite ongoing struggles with substance abuse, Capote continued writing but faced diminishing success and strained relationships with his celebrity acquaintances. His unfinished work, Answered Prayers, published in parts, caused controversy and further isolated him from his former social circle. Eventually, his declining health, exacerbated by substance abuse, led to his passing in 1984.","Capote, Truman",":
<p>Contemporary Authors online and The Anniston Star, August 26, 1984.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/b21827d86ca6cc5f1310d35e765ae67b.jpeg,Dataset,"AL Book Collection",1,0
